type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,72:91:97:B8:0A:6B,-26,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,2155282,0,217,0,0,2.53576,128,[-39 16 13 0 -2 1 4 0 11 -1 17 -2 21 -4 25 -6 29 -7 27 -8 28 -8 28 -9 26 -8 24 -7 21 -6 17 -4 12 -2 6 0 1 1 -4 2 -8 2 -13 1 -16 0 -18 -2 -20 -4 -20 -6 -19 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -5 16 -4 18 -3 20 -2 21 -1 21 0 20 1 19 1 16 2 13 1 9 0 4 -1 -1 -2 -6 -4 -11 -4 -15 -5 -20 -6 -23 -6 -29 -6 -31 -5 -32 -4 -32 -3 -31 -1 -29 -1 -25 0 -20 0 ]
