type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,DA:96:5D:BC:A5:95,-44,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,7670989,0,134,0,0,8.05087,128,[-122 -32 7 0 -14 32 -15 31 -16 29 -15 26 -13 23 -11 21 -8 18 -3 15 1 14 5 15 8 16 11 18 12 20 13 23 11 25 8 25 5 25 2 24 0 22 -2 20 -3 16 -3 13 -2 11 -1 10 1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 3 -15 1 -14 1 -12 1 -11 3 -12 5 -13 7 -15 9 -17 11 -20 12 -24 11 -26 10 -27 9 -28 7 -27 5 -26 4 -24 4 -21 4 -19 5 -16 8 -13 11 -11 15 -10 18 -9 23 -9 27 -10 31 ]
CSI_DATA,STA,DA:96:5D:BC:A5:95,-43,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,7671890,0,154,0,0,8.08359,128,[-102 32 9 0 -15 17 -15 15 -15 14 -14 13 -12 12 -11 10 -8 10 -6 8 -3 8 -1 8 1 10 2 11 4 12 4 14 4 15 2 16 1 15 -1 15 -2 14 -4 12 -4 10 -4 9 -4 7 -3 6 -3 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -2 -7 -3 -7 -2 -7 -1 -8 0 -9 1 -10 2 -12 2 -14 2 -16 1 -17 0 -17 -1 -17 -2 -17 -3 -16 -4 -15 -4 -13 -3 -12 -2 -12 -1 -11 2 -10 4 -9 6 -10 9 -10 11 -11 13 -12 14 ]
CSI_DATA,STA,DA:96:5D:BC:A5:95,-44,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,7736079,0,80,0,0,8.12355,128,[80 -128 4 0 -19 -31 -18 -31 -16 -29 -14 -27 -13 -24 -12 -21 -12 -16 -12 -11 -14 -8 -16 -4 -19 -2 -22 -1 -25 -1 -27 -2 -29 -4 -26 -7 -25 -9 -23 -11 -19 -12 -16 -12 -13 -11 -11 -10 -9 -7 -10 -6 -10 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -15 8 -12 7 -11 5 -11 4 -11 3 -12 1 -15 1 -17 1 -20 3 -23 4 -26 7 -27 9 -27 10 -26 11 -24 11 -23 10 -21 8 -19 6 -19 2 -18 -2 -17 -6 -18 -11 -19 -15 -20 -18 -23 -19 -25 ]
CSI_DATA,STA,DA:96:5D:BC:A5:95,-44,10,0,0,0,0,0,0,0,0,0,-98,0,6,0,9299417,0,80,0,0,9.67969,128,[80 -128 4 0 -10 34 -11 33 -12 32 -11 29 -11 26 -8 23 -5 20 -2 15 2 14 6 13 10 13 13 15 15 17 17 19 16 22 14 22 11 23 8 24 5 22 2 21 1 18 -1 15 -1 12 0 10 1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 3 -13 2 -12 2 -11 3 -11 5 -11 7 -13 9 -15 11 -18 13 -21 13 -24 13 -26 11 -27 10 -27 8 -26 7 -25 6 -22 5 -20 5 -18 7 -15 10 -12 12 -9 16 -8 20 -6 24 -6 29 -6 32 ]
