Timestamp,tap_0,tap_1,tap_2,tap_3,tap_4,tap_5,tap_6,tap_7,tap_8,tap_9,tap_10,tap_11,tap_12,tap_13,tap_14,tap_15,tap_16,tap_17,tap_18,tap_19,tap_20,tap_21,tap_22,tap_23,tap_24,tap_25,tap_26,tap_27,tap_28,tap_29,tap_30,tap_31,tap_32,tap_33,tap_34,tap_35,tap_36,tap_37,tap_38,tap_39,tap_40,tap_41,tap_42,tap_43,tap_44,tap_45,tap_46,tap_47,tap_48,tap_49,tap_50,tap_51,tap_52,tap_53,tap_54,tap_55,tap_56,tap_57,tap_58,tap_59,tap_60,tap_61,tap_62,tap_63
2025-05-07_20-17-52-679,4.047236952925415,8.89775436082942,3.058127612889792,2.5421512907795876,1.6079046479471168,0.7985740893230582,0.5631043934696817,1.1176624308949032,0.2566961640321072,0.9919277493502117,0.4457781208431311,0.37810297511563595,0.9997839567675862,0.8945535703101417,0.39694539366768206,0.20986919538122029,0.24256522962906288,0.4866049394456078,0.23492444928917652,0.848544633689825,0.3213667101792035,0.5027073719158024,0.6757723224924237,0.5462867072403002,0.5045520363146119,0.05264287953155293,1.3590249149310922,1.2820066068385751,0.5139251339133807,0.8681074936226115,0.4026004898582909,0.34094794426467895,0.1440553821452014,0.8994890571999273,0.49783770061284577,0.7847434253131081,0.8064203873437,0.8482189103612185,0.8644310619987506,0.6315668878556316,0.42161525484877976,0.6361488925659006,0.6226888878805822,0.3856622081124552,0.5999194291900574,0.6391892018943517,0.5342732564139925,0.8502997158731324,1.0146630059408888,0.36152627727382064,0.4984378486835034,0.8383009366734221,0.27584651905559776,1.0243846850085006,0.46582174622644124,0.6389706139793375,0.3628466775385695,0.7400725128264745,0.702177443912562,1.844373678717221,0.47025124933649987,1.442540677578339,3.039241955240691,8.789532872579507
2025-05-07_20-17-52-708,6.055609808784744,11.58288066399682,0.8503071907876385,2.330518449897903,1.3660182182527658,1.0022380301762428,0.2894696909630396,1.2073591785571862,0.4178172104380472,0.8939087040486426,0.38950995759778245,0.7710941294514257,1.4013832640179467,0.5856273504805167,0.7482041541334822,0.10766175725923115,0.44028133761266786,0.5187421157356795,0.23679608577041006,0.5100336521487779,0.2985312608632282,0.977078378832545,0.5005480173021469,0.5952184856186028,0.4082564459165103,0.17814027238507893,0.9152964919454105,0.3308374949377341,0.4607425668430987,0.2614399255663552,0.503157853699808,0.572759320206406,0.46822887699286553,1.2027278783411768,0.4753225159407799,0.3022329650444826,0.22857224337778972,0.5061125464613601,0.4453545297878216,0.34794299708151233,0.21478338776955877,0.38030125402209114,1.1056705358207672,0.22102960360725116,0.25418128779530363,0.25552611208775977,0.9053187555785556,0.4651811584511736,0.5749490466554406,0.6186551048786766,0.24002978503169908,1.3337684223256907,0.2083489698707303,0.7880362920930855,0.9308505912938763,0.882240456113379,1.032350981676106,0.12215279186406015,1.0377518943265904,0.9374677490947835,1.884728589840978,3.805534577365465,2.3013867924947466,9.669944436328821
2025-05-07_20-17-52-713,9.259773658309635,12.222536697735212,1.8195707741754623,2.157911400630462,1.9385535260745894,1.0713359092503023,0.8356111150117596,1.5491478139294603,0.8189603001510544,0.6155344746869871,0.8341666655911759,0.9305969916659165,0.8156415025899506,0.34948818762565087,0.3454166307834964,1.189831704017717,0.4005001755617592,0.8395535954068484,0.8593207934961137,0.5646149151034037,0.5829028839520318,0.7184340191816839,0.6780787489813799,0.3030545487922917,0.9462369087500186,0.32819933011266755,0.9046462941607759,0.2882720500803998,0.8399039999377156,0.5055889634030613,0.25689074284593755,0.609365792919082,0.7182403084100752,0.385737615127324,0.37655267195224973,0.23605399892228557,0.37431804030946475,0.32975099013478526,0.4995097336645162,0.2175475094585457,0.6247713045799197,0.9124651798137319,0.3285063906825469,0.4119267676890284,0.6124450826199456,0.6380098610376156,0.29361057185789846,0.33835690016945075,0.6290881918499187,0.4720748031760593,0.6816916007433549,0.9265968859336525,0.7701786459147403,0.24672653553498097,0.9224955411236857,0.6267762433291636,1.0056709172334701,0.5365958716211355,1.2395774889500468,1.0048536954136968,1.5010745046186351,4.650165877323621,4.565840090469823,9.655591244247283
2025-05-07_20-17-52-719,8.55378491243058,13.229129597234065,1.147073666454557,1.9554536760377672,1.7720419428789185,0.623201887720062,1.0093505022749065,1.6878748322535622,0.557917465657352,0.7294277628824267,0.19774350859179135,1.1186836019969577,0.5187607308551936,0.5013338240463805,0.172856987467643,1.1933733882800506,0.6834039915196575,0.683641305814045,0.6546474160742118,0.4241407018056147,0.48891221437212173,0.7252361677087403,0.25755262131702844,0.33930932300758315,1.0320203721209054,0.5978205480594785,0.15947943965172479,0.9250909400978938,0.4539143325658644,0.4482050810912792,0.5387719453177363,0.7714427493298925,1.2402943514041336,0.5586929484301639,1.0369801163820924,0.256915243342828,0.6355287495627592,0.5109990728247062,0.5571539325764696,0.2008807014778869,0.14576567759413586,0.8579661055008437,0.18139297649360175,0.6517663276375444,0.6513779126316579,0.422108083223518,0.7712164560476471,0.3258228895099707,0.4883906127527432,0.6373697457130695,0.7056312045385489,0.2975421953357977,0.7661935756027014,1.0740363605825978,0.5715903425344486,1.7868288531664456,1.1413192948414688,0.9703999531457181,0.855254571446706,1.1191174406670108,2.246083666128557,4.216827700432137,3.9073148698677342,10.512843022111253
2025-05-07_20-17-52-725,8.906003286056546,12.488737981880696,1.8077105231359865,1.870232816447164,1.603296284697104,1.150758365535636,0.6232864584426978,1.2828652867787946,0.2660044785126601,1.4668327369986671,0.5591691860225858,0.8710521475526546,0.8515502488763308,1.1601832794160836,1.3038706229840664,0.9239812876143534,0.8443285053816435,0.2927361003866083,0.6157284605585915,0.9555612701874259,0.9276789258448823,1.0437504441930616,0.684293963982515,0.825753760584622,0.14213436901982188,0.9780885298184732,0.6826314216557032,0.5583407528191427,0.9404105351309066,0.6155707331486713,0.42386044664125505,0.9353839341252277,0.42904781930456193,0.26531093760205327,0.7589251327591582,0.9956512192241034,0.7549991232766026,0.7891323973931037,1.0095016774999497,0.6434016410785061,0.4313670767585395,0.6853880437306945,0.4372300628143761,1.2551968382418686,0.5279075798856158,0.827082787372483,0.6056789767339729,0.33862813662460023,1.1911949095341199,1.4447514033771476,0.9550246270598036,0.1635353385461315,0.27027376467446756,1.5155159718551918,0.4414314606939769,0.523441320147283,0.45534260029491763,1.3412899679603105,0.6851383201367673,1.4737286444324356,2.3779765634153702,4.512657451156162,3.423137937280374,10.215439790347826
2025-05-07_20-17-52-730,5.025933720775176,13.922792775641463,0.34897441407709245,3.5403692967335614,1.3292313679944618,0.8048642484534115,0.7786553369880292,2.3145563968871894,0.7097918013962236,0.4284817861319775,0.704878987551858,0.5636120593765042,0.8462969150380799,0.5176393139393377,1.256507665910926,0.692760378774562,0.17469281074217108,0.7878650164802944,0.4276462402419957,1.1501268928909845,0.3906610763347462,0.8622624580322839,0.21196336591069964,0.775634077484364,0.7587719835743252,0.43382112543601503,0.33951926025778606,0.35779864173167203,0.39298967750444846,0.6983382456203099,0.3412403462195729,0.47200133412800416,0.34268300311658295,0.5648539147804627,0.8236306923663822,0.6946249901087409,0.8460882940270298,0.47003462117629335,0.7356041342557996,0.8160957362881439,0.582629657175726,0.7032235769902601,0.44345402586858573,1.0208418194546718,0.6362628116374648,0.3423215751741992,0.7781236157988101,1.115430800675147,0.3205981957606749,0.12127043212707121,1.2115535274817653,0.5843416829094515,1.1050374676846844,0.7910180006732909,0.805270645831403,1.947471195229743,0.6327237119728358,0.09052048953188618,2.101918473901359,1.6161418649317663,1.8186583219503236,3.5478397241835147,1.983590725798829,10.783718892748318
2025-05-07_20-17-52-735,10.292653725017907,11.386313964104636,2.82895210831214,2.221818499253646,1.402322781549112,1.779600905534042,0.9501503932878497,1.6270729537224928,0.29758964780221653,0.9875257825516578,0.9701127456813301,1.1522650157422476,0.7895395660856588,0.2484823119459823,0.7837348305117533,0.17059287703977738,0.945925679229082,0.01205645876595893,0.338293174895851,0.4611539369397302,1.1146284569731306,1.3089669719807215,0.8022610213774779,0.6904930702745865,0.5197796434833434,0.5883917884489528,0.7073799737829881,0.5163123102339781,0.7701880854233425,0.5341517951487843,0.1610464128927546,0.1449414636601121,0.5396848762240795,0.1968622738334562,0.9794823341424078,0.6235454410467786,0.4318712419983935,0.12137707366878703,0.3123326859362446,0.3719543397566681,0.24963835396619793,0.02447126426976231,0.9241001200566065,0.2440610674875876,0.242945723409218,0.2119688165999293,0.25719763416836255,0.2320700144893515,0.8966354209627232,0.25630635696488807,0.6981404180072047,1.0451799857268609,0.6525875512824502,1.4789584770891866,0.23319456108507552,0.5102905169855441,1.003823268045889,0.5191084814046465,1.479582352223635,0.02155992889400665,2.426014792748463,4.584036551610047,4.425999756439755,9.116358761104895
2025-05-07_20-17-52-741,8.854564942022844,12.362709819950037,1.3948736220711346,2.7979144938163376,1.2665624483542863,0.8168877127765313,0.9880281304917431,1.4739016964328175,0.17972249332505347,0.6913996572189467,0.612086301081046,1.3988592640667605,0.5525032998868095,0.49503801172882067,1.0313206595662558,0.37213812702237814,0.5883803244925853,0.5783458907129017,1.108305151506933,0.21449679290239898,0.27028061445234747,1.3495757816049898,0.9429894466051049,0.4844943660390664,0.6122660692077551,0.7987928842121615,0.38255005009050574,0.35699790751087607,0.6165808103496964,0.45656310425080976,0.6049029499109116,0.23246018485169648,0.8303331409741513,0.53996991842477,0.7454067841534595,0.5702611108933964,0.5081004856617944,0.5742638683562926,0.5541022683855226,0.4166314624374566,0.21633628427294882,0.20341788259984372,0.7563156244899857,1.0407767998299735,0.1492760101927159,0.27235420238719044,0.5104216584006421,0.24995926882221656,0.9156303327489758,0.4418656790676192,0.5927155198857296,0.7047235898068551,0.3854688383518257,1.178090423083582,0.37081968248118236,1.6224879975288045,1.1920690827283815,0.9813440699056952,1.357078407305537,0.43407036339727945,2.475130149245418,4.593140526597855,3.6561129776279344,10.177107650316893
2025-05-07_20-17-52-746,6.069020333834779,13.602736490887656,0.4324428199164289,2.7620761325787435,0.9330320753959221,0.7833043415656867,0.7588535961958939,1.549901474395234,0.5227006230782355,1.0625080346717442,0.7047648830171924,1.0130080796026837,0.807694422730302,0.8038803932102584,1.082489645826175,0.46189954237781883,0.38654115240165565,0.8053880869955524,0.49495732548787047,0.3399259016281995,0.23497053894105044,0.5673476078708909,0.6574630235861271,0.0955248815876821,0.5440860852550098,0.39539232121965256,0.909083310369113,0.5407348999597185,0.875002478535927,0.7412138730172557,0.39062331267092504,0.4368526303037094,0.6442352540027595,0.7216398893859926,0.6757409713550575,1.169372035250985,0.21253101798013282,0.43917038733726926,0.6139395258442506,0.48241474060048845,0.2543121775173662,0.25984430828579896,0.5268527066822004,0.5596655281765373,0.38842639795187195,0.8348802424850365,1.0328329520680284,1.032226269470819,0.19008632907181933,0.8647290344104591,0.7765183852885982,0.6960935516763028,0.37729538628037657,0.8781952310284243,0.8057844996097066,0.8577366380544595,1.1570375779687878,0.3374139653540173,1.7211599316522765,1.0696756589881293,2.1806751398180526,4.232560772379671,2.0776781219313003,10.815779413648883
2025-05-07_20-17-52-752,7.156625263086646,14.351392875505823,0.1237524143136274,3.0119676116979766,1.1832898139711487,0.5980040885021164,0.9635438160346197,1.3740619344438119,0.4524303533996527,1.0313318152503461,0.33082513564402993,1.1632177674355018,0.9312803442789581,0.7081364536686195,0.9259528766704144,0.6757851642427106,0.6202947887899752,0.31135246264830313,0.6080812459108755,0.41747115503354915,0.35020842142061304,0.8835586037591954,0.41796627468329417,0.4615937737574004,1.0050607134339793,0.6688417711988535,0.6405924953102953,0.2006935752358214,0.6513085715311037,0.1999213666823296,0.678900473681991,0.29025929086444985,0.44028133761266786,0.8042522203624224,0.5665172308469327,1.091776616451662,0.3007430972680227,0.652494609529356,0.29298104402257336,0.3030559860099483,0.13762117505189886,0.771935185840471,0.716990384012693,0.4820525738996748,0.7312508155815581,0.7898022599188239,0.5500895973230774,0.25882593763310263,1.1780048015606728,0.7644762702319646,0.31501862205896747,1.1648767160222926,0.3535733547141855,0.7025512779398255,0.6574312148470429,1.0340660928109244,1.1543943865991297,0.05179437502333424,2.134337381260092,0.8070684007127965,2.6586307678429293,4.124289302331006,2.68606997588188,10.621459522458894
